url,status,count,seconds,error
https://raw.githubusercontent.com/monosans/proxy-list/main/proxies/socks4.txt,ok,34,0.049,
https://raw.githubusercontent.com/TheSpeedX/PROXY-List/master/socks4.txt,ok,2755,0.043,
https://api.proxyscrape.com/v2/?request=displayproxies&protocol=socks4&timeout=10000&country=all,ok,263,0.087,
