proxy,country,region,city,isp,org,asn,mobile,hosting,known_proxy,exit_ip
223.72.47.219:6080,China,Beijing,Beijing,China Mobile communications corporation,"China Mobile Communications Group Co., Ltd",AS56048 China Mobile Communicaitons Corporation,True,False,False,167.254.242.111
